experiment,child_id,condition,scenario,verb,question,response,distal,proximal,age_days,age_years,age_group,gender
exp2,QZTJF6,mental,hurt,,lexical,distal,1,0,3510,9.61,9,f
exp2,BRXWPA,mental,shock,,lexical,distal,1,0,3420,9.36,9,f
exp2,BRXWPA,mental,shock,,cause,distal,1,0,3420,9.36,9,f
exp2,BRXWPA,mental,hurt,,lexical,distal,1,0,3420,9.36,9,f
exp2,BRXWPA,mental,hurt,,cause,distal,1,0,3420,9.36,9,f
exp2,CBS2AG,physical,shock,,lexical,proximal,0,1,3180,8.71,8,f
exp2,CBS2AG,physical,shock,,cause,distal,1,0,3180,8.71,8,f
exp2,CBS2AG,physical,hurt,,lexical,proximal,0,1,3180,8.71,8,f
exp2,CBS2AG,physical,hurt,,cause,distal,1,0,3180,8.71,8,f
exp2,KAM2A2,physical,hurt,,lexical,proximal,0,1,1830,5.01,5,m
exp2,KAM2A2,physical,hurt,,cause,distal,1,0,1830,5.01,5,m
exp2,KAM2A2,physical,shock,,lexical,proximal,0,1,1830,5.01,5,m
exp2,KAM2A2,physical,shock,,cause,proximal,0,1,1830,5.01,5,m
exp2,c36RLZ,mental,hurt,,lexical,distal,1,0,2730,7.47,7,m
exp2,c36RLZ,mental,hurt,,cause,proximal,0,1,2730,7.47,7,m
exp2,c36RLZ,mental,shock,,lexical,distal,1,0,2730,7.47,7,m
exp2,c36RLZ,mental,shock,,cause,proximal,0,1,2730,7.47,7,m
exp2,RLSHFE,physical,hurt,,lexical,proximal,0,1,1830,5.01,5,m
exp2,RLSHFE,physical,hurt,,cause,proximal,0,1,1830,5.01,5,m
exp2,RLSHFE,physical,shock,,lexical,proximal,0,1,1830,5.01,5,m
exp2,RLSHFE,physical,shock,,cause,proximal,0,1,1830,5.01,5,m
exp2,BX7BHR,physical,hurt,,lexical,proximal,0,1,3300,9.03,9,m
exp2,BX7BHR,physical,hurt,,cause,distal,1,0,3300,9.03,9,m
exp2,BX7BHR,physical,shock,,lexical,proximal,0,1,3300,9.03,9,m
exp2,BX7BHR,physical,shock,,cause,distal,1,0,3300,9.03,9,m
exp2,6GBSLN,physical,shock,,cause,proximal,0,1,1680,4.6,4,f
exp2,6GBSLN,physical,shock,,lexical,distal,1,0,1680,4.6,4,f
exp2,6GBSLN,physical,hurt,,cause,proximal,0,1,1680,4.6,4,f
exp2,6GBSLN,physical,hurt,,lexical,proximal,0,1,1680,4.6,4,f
exp2,d2656d,physical,hurt,,cause,distal,1,0,2310,6.32,6,f
exp2,d2656d,physical,hurt,,lexical,proximal,0,1,2310,6.32,6,f
exp2,d2656d,physical,shock,,cause,distal,1,0,2310,6.32,6,f
exp2,d2656d,physical,shock,,lexical,proximal,0,1,2310,6.32,6,f
exp2,5cRGRC,mental,shock,,cause,distal,1,0,2580,7.06,7,f
exp2,5cRGRC,mental,shock,,lexical,proximal,0,1,2580,7.06,7,f
exp2,5cRGRC,mental,hurt,,cause,distal,1,0,2580,7.06,7,f
exp2,5cRGRC,mental,hurt,,lexical,proximal,0,1,2580,7.06,7,f
exp2,YYAPH5,mental,hurt,,lexical,distal,1,0,2790,7.64,7,m
exp2,YYAPH5,mental,hurt,,cause,proximal,0,1,2790,7.64,7,m
exp2,YYAPH5,mental,shock,,lexical,proximal,0,1,2790,7.64,7,m
exp2,YYAPH5,mental,shock,,cause,distal,1,0,2790,7.64,7,m
exp2,A54YFR,mental,shock,,lexical,distal,1,0,2700,7.39,7,m
exp2,A54YFR,mental,shock,,cause,proximal,0,1,2700,7.39,7,m
exp2,A54YFR,mental,hurt,,lexical,distal,1,0,2700,7.39,7,m
exp2,A54YFR,mental,hurt,,cause,proximal,0,1,2700,7.39,7,m
exp2,2EN6V2,physical,shock,,lexical,proximal,0,1,3090,8.46,8,f
exp2,2EN6V2,physical,shock,,cause,distal,1,0,3090,8.46,8,f
exp2,2EN6V2,physical,hurt,,lexical,proximal,0,1,3090,8.46,8,f
exp2,2EN6V2,physical,hurt,,cause,distal,1,0,3090,8.46,8,f
exp2,GUC6WH,physical,hurt,,cause,distal,1,0,2790,7.64,7,f
exp2,GUC6WH,physical,hurt,,lexical,proximal,0,1,2790,7.64,7,f
exp2,GUC6WH,physical,shock,,cause,distal,1,0,2790,7.64,7,f
exp2,GUC6WH,physical,shock,,lexical,proximal,0,1,2790,7.64,7,f
exp2,TLWTd7,mental,hurt,,lexical,distal,1,0,2070,5.67,5,f
exp2,TLWTd7,mental,hurt,,cause,distal,1,0,2070,5.67,5,f
exp2,TLWTd7,mental,shock,,lexical,proximal,0,1,2070,5.67,5,f
exp2,TLWTd7,mental,shock,,cause,distal,1,0,2070,5.67,5,f
exp2,Z67MBB,physical,shock,,lexical,proximal,0,1,1320,3.61,3,f
exp2,Z67MBB,physical,shock,,cause,distal,1,0,1320,3.61,3,f
exp2,Z67MBB,physical,hurt,,lexical,distal,1,0,1320,3.61,3,f
exp2,Z67MBB,physical,hurt,,cause,proximal,0,1,1320,3.61,3,f
exp2,JA6TG2,physical,shock,,cause,distal,1,0,2820,7.72,7,m
exp2,JA6TG2,physical,shock,,lexical,proximal,0,1,2820,7.72,7,m
exp2,JA6TG2,physical,hurt,,cause,distal,1,0,2820,7.72,7,m
exp2,JA6TG2,physical,hurt,,lexical,proximal,0,1,2820,7.72,7,m
exp2,c37dQU,mental,shock,,lexical,proximal,0,1,1620,4.44,4,m
exp2,c37dQU,mental,shock,,cause,proximal,0,1,1620,4.44,4,m
exp2,c37dQU,mental,hurt,,lexical,proximal,0,1,1620,4.44,4,m
exp2,c37dQU,mental,hurt,,cause,proximal,0,1,1620,4.44,4,m
exp2,ELYLEP,mental,shock,,cause,proximal,0,1,1470,4.02,4,m
exp2,ELYLEP,mental,shock,,lexical,distal,1,0,1470,4.02,4,m
exp2,ELYLEP,mental,hurt,,cause,proximal,0,1,1470,4.02,4,m
exp2,ELYLEP,mental,hurt,,lexical,distal,1,0,1470,4.02,4,m
exp2,UWP6T3,physical,shock,,lexical,distal,1,0,1950,5.34,5,m
exp2,UWP6T3,physical,shock,,cause,distal,1,0,1950,5.34,5,m
exp2,UWP6T3,physical,hurt,,lexical,distal,1,0,1950,5.34,5,m
exp2,UWP6T3,physical,hurt,,cause,distal,1,0,1950,5.34,5,m
exp2,44EAKY,physical,shock,,cause,distal,1,0,2250,6.16,6,f
exp2,44EAKY,physical,shock,,lexical,proximal,0,1,2250,6.16,6,f
exp2,44EAKY,physical,hurt,,cause,distal,1,0,2250,6.16,6,f
exp2,44EAKY,physical,hurt,,lexical,proximal,0,1,2250,6.16,6,f
exp2,dMPTV7,mental,shock,,lexical,distal,1,0,2070,5.67,5,f
exp2,dMPTV7,mental,shock,,cause,proximal,0,1,2070,5.67,5,f
exp2,dMPTV7,mental,hurt,,lexical,distal,1,0,2070,5.67,5,f
exp2,dMPTV7,mental,hurt,,cause,proximal,0,1,2070,5.67,5,f
exp2,JddMc7,physical,shock,,lexical,proximal,0,1,3210,8.79,8,m
exp2,JddMc7,physical,shock,,cause,distal,1,0,3210,8.79,8,m
exp2,JddMc7,physical,hurt,,lexical,proximal,0,1,3210,8.79,8,m
exp2,JddMc7,physical,hurt,,cause,distal,1,0,3210,8.79,8,m
exp2,6MMXXE,mental,shock,,cause,distal,1,0,2550,6.98,6,m
exp2,6MMXXE,mental,shock,,lexical,distal,1,0,2550,6.98,6,m
exp2,6MMXXE,mental,hurt,,cause,distal,1,0,2550,6.98,6,m
exp2,6MMXXE,mental,hurt,,lexical,distal,1,0,2550,6.98,6,m
exp2,HFHYdF,physical,hurt,,lexical,proximal,0,1,3030,8.3,8,m
exp2,HFHYdF,physical,hurt,,cause,distal,1,0,3030,8.3,8,m
exp2,HFHYdF,physical,shock,,lexical,proximal,0,1,3030,8.3,8,m
exp2,HFHYdF,physical,shock,,cause,distal,1,0,3030,8.3,8,m
exp2,VA7Z27,physical,hurt,,cause,distal,1,0,1410,3.86,3,f
exp2,VA7Z27,physical,hurt,,lexical,proximal,0,1,1410,3.86,3,f
exp2,VA7Z27,physical,shock,,cause,proximal,0,1,1410,3.86,3,f
exp2,VA7Z27,physical,shock,,lexical,proximal,0,1,1410,3.86,3,f
exp2,RCVAFD,physical,hurt,,cause,proximal,0,1,1350,3.7,3,m
exp2,RCVAFD,physical,hurt,,lexical,proximal,0,1,1350,3.7,3,m
exp2,RCVAFD,physical,shock,,cause,proximal,0,1,1350,3.7,3,m
exp2,RCVAFD,physical,shock,,lexical,distal,1,0,1350,3.7,3,m
exp2,dZWZCP,mental,shock,,lexical,proximal,0,1,1860,5.09,5,m
exp2,dZWZCP,mental,shock,,cause,proximal,0,1,1860,5.09,5,m
exp2,dZWZCP,mental,hurt,,lexical,proximal,0,1,1860,5.09,5,m
exp2,dZWZCP,mental,hurt,,cause,proximal,0,1,1860,5.09,5,m
exp2,E2R35P,physical,hurt,,lexical,proximal,0,1,1890,5.17,5,f
exp2,E2R35P,physical,hurt,,cause,distal,1,0,1890,5.17,5,f
exp2,E2R35P,physical,shock,,lexical,distal,1,0,1890,5.17,5,f
exp2,E2R35P,physical,shock,,cause,proximal,0,1,1890,5.17,5,f
exp2,XKTPS5,mental,hurt,,cause,proximal,0,1,2250,6.16,6,m
exp2,XKTPS5,mental,hurt,,lexical,proximal,0,1,2250,6.16,6,m
exp2,XKTPS5,mental,shock,,cause,proximal,0,1,2250,6.16,6,m
exp2,XKTPS5,mental,shock,,lexical,proximal,0,1,2250,6.16,6,m
exp2,MRVLNC,physical,shock,,lexical,distal,1,0,3330,9.12,9,f
exp2,MRVLNC,physical,shock,,cause,proximal,0,1,3330,9.12,9,f
exp2,MRVLNC,physical,hurt,,lexical,proximal,0,1,3330,9.12,9,f
exp2,MRVLNC,physical,hurt,,cause,proximal,0,1,3330,9.12,9,f
exp2,TKXYHJ,physical,hurt,,cause,distal,1,0,2730,7.47,7,f
exp2,TKXYHJ,physical,hurt,,lexical,proximal,0,1,2730,7.47,7,f
exp2,TKXYHJ,physical,shock,,cause,distal,1,0,2730,7.47,7,f
exp2,TKXYHJ,physical,shock,,lexical,proximal,0,1,2730,7.47,7,f
exp2,GXMG2R,mental,hurt,,cause,distal,1,0,1890,5.17,5,f
exp2,GXMG2R,mental,hurt,,lexical,distal,1,0,1890,5.17,5,f
exp2,GXMG2R,mental,shock,,cause,distal,1,0,1890,5.17,5,f
exp2,GXMG2R,mental,shock,,lexical,proximal,0,1,1890,5.17,5,f
exp2,G7SBEW,mental,shock,,lexical,distal,1,0,1680,4.6,4,f
exp2,G7SBEW,mental,shock,,cause,proximal,0,1,1680,4.6,4,f
exp2,G7SBEW,mental,hurt,,lexical,distal,1,0,1680,4.6,4,f
exp2,G7SBEW,mental,hurt,,cause,proximal,0,1,1680,4.6,4,f
exp2,BCF2NP,physical,hurt,,lexical,proximal,0,1,1200,3.29,3,m
exp2,BCF2NP,physical,hurt,,cause,proximal,0,1,1200,3.29,3,m
exp2,BCF2NP,physical,shock,,lexical,proximal,0,1,1200,3.29,3,m
exp2,BCF2NP,physical,shock,,cause,proximal,0,1,1200,3.29,3,m
exp2,dEYcYd,physical,shock,,lexical,distal,1,0,2220,6.08,6,f
exp2,dEYcYd,physical,shock,,cause,distal,1,0,2220,6.08,6,f
exp2,dEYcYd,physical,hurt,,lexical,distal,1,0,2220,6.08,6,f
exp2,dEYcYd,physical,hurt,,cause,distal,1,0,2220,6.08,6,f
exp2,ABdMS6,physical,shock,,cause,proximal,0,1,2040,5.59,5,m
exp2,ABdMS6,physical,shock,,lexical,proximal,0,1,2040,5.59,5,m
exp2,ABdMS6,physical,hurt,,cause,proximal,0,1,2040,5.59,5,m
exp2,ABdMS6,physical,hurt,,lexical,distal,1,0,2040,5.59,5,m
exp2,XVFEcK,mental,shock,,lexical,distal,1,0,2400,6.57,6,m
exp2,XVFEcK,mental,shock,,cause,proximal,0,1,2400,6.57,6,m
exp2,XVFEcK,mental,hurt,,lexical,distal,1,0,2400,6.57,6,m
exp2,XVFEcK,mental,hurt,,cause,proximal,0,1,2400,6.57,6,m
exp2,L2WFU7,physical,shock,,cause,proximal,0,1,1860,5.09,5,m
exp2,L2WFU7,physical,shock,,lexical,distal,1,0,1860,5.09,5,m
exp2,L2WFU7,physical,hurt,,cause,distal,1,0,1860,5.09,5,m
exp2,L2WFU7,physical,hurt,,lexical,proximal,0,1,1860,5.09,5,m
exp2,T72Y2F,physical,hurt,,lexical,proximal,0,1,2640,7.23,7,m
exp2,T72Y2F,physical,hurt,,cause,distal,1,0,2640,7.23,7,m
exp2,T72Y2F,physical,shock,,lexical,proximal,0,1,2640,7.23,7,m
exp2,T72Y2F,physical,shock,,cause,distal,1,0,2640,7.23,7,m
exp2,6cJNN5,mental,hurt,,lexical,proximal,0,1,1530,4.19,4,m
exp2,6cJNN5,mental,hurt,,cause,proximal,0,1,1530,4.19,4,m
exp2,6cJNN5,mental,shock,,lexical,distal,1,0,1530,4.19,4,m
exp2,6cJNN5,mental,shock,,cause,distal,1,0,1530,4.19,4,m
exp2,EdTBM5,mental,shock,,cause,proximal,0,1,3330,9.12,9,m
exp2,EdTBM5,mental,shock,,lexical,distal,1,0,3330,9.12,9,m
exp2,EdTBM5,mental,hurt,,cause,proximal,0,1,3330,9.12,9,m
exp2,EdTBM5,mental,hurt,,lexical,distal,1,0,3330,9.12,9,m
exp2,4P2PdU,mental,hurt,,lexical,proximal,0,1,1830,5.01,5,m
exp2,4P2PdU,mental,hurt,,cause,distal,1,0,1830,5.01,5,m
exp2,4P2PdU,mental,shock,,lexical,proximal,0,1,1830,5.01,5,m
exp2,4P2PdU,mental,shock,,cause,distal,1,0,1830,5.01,5,m
exp2,BRXZFQ,physical,shock,,lexical,distal,1,0,3090,8.46,8,m
exp2,BRXZFQ,physical,shock,,cause,distal,1,0,3090,8.46,8,m
exp2,BRXZFQ,physical,hurt,,lexical,distal,1,0,3090,8.46,8,m
exp2,BRXZFQ,physical,hurt,,cause,proximal,0,1,3090,8.46,8,m
exp2,UP6CE4,mental,hurt,,lexical,distal,1,0,1320,3.61,3,f
exp2,UP6CE4,mental,hurt,,cause,proximal,0,1,1320,3.61,3,f
exp2,UP6CE4,mental,shock,,lexical,proximal,0,1,1320,3.61,3,f
exp2,UP6CE4,mental,shock,,cause,proximal,0,1,1320,3.61,3,f
exp2,2J7HW7,mental,hurt,,lexical,distal,1,0,2550,6.98,6,f
exp2,2J7HW7,mental,hurt,,cause,distal,1,0,2550,6.98,6,f
exp2,2J7HW7,mental,shock,,lexical,distal,1,0,2550,6.98,6,f
exp2,2J7HW7,mental,shock,,cause,distal,1,0,2550,6.98,6,f
exp2,EKPUDV,mental,shock,,lexical,proximal,0,1,2760,7.56,7,m
exp2,EKPUDV,mental,shock,,cause,proximal,0,1,2760,7.56,7,m
exp2,EKPUDV,mental,hurt,,lexical,distal,1,0,2760,7.56,7,m
exp2,EKPUDV,mental,hurt,,cause,proximal,0,1,2760,7.56,7,m
exp2,K7dT3B,mental,hurt,,lexical,distal,1,0,2640,7.23,7,f
exp2,K7dT3B,mental,hurt,,cause,distal,1,0,2640,7.23,7,f
exp2,K7dT3B,mental,shock,,lexical,proximal,0,1,2640,7.23,7,f
exp2,K7dT3B,mental,shock,,cause,distal,1,0,2640,7.23,7,f
exp2,UHcAWX,mental,shock,,lexical,distal,1,0,2820,7.72,7,f
exp2,UHcAWX,mental,shock,,cause,distal,1,0,2820,7.72,7,f
exp2,UHcAWX,mental,hurt,,lexical,distal,1,0,2820,7.72,7,f
exp2,UHcAWX,mental,hurt,,cause,distal,1,0,2820,7.72,7,f
exp2,LM5Q4V,physical,shock,,cause,proximal,0,1,2010,5.5,5,f
exp2,LM5Q4V,physical,shock,,lexical,proximal,0,1,2010,5.5,5,f
exp2,LM5Q4V,physical,hurt,,cause,distal,1,0,2010,5.5,5,f
exp2,LM5Q4V,physical,hurt,,lexical,proximal,0,1,2010,5.5,5,f
exp2,GXCBFU,mental,shock,,lexical,proximal,0,1,1560,4.27,4,f
exp2,GXCBFU,mental,shock,,cause,proximal,0,1,1560,4.27,4,f
exp2,GXCBFU,mental,hurt,,lexical,proximal,0,1,1560,4.27,4,f
exp2,GXCBFU,mental,hurt,,cause,proximal,0,1,1560,4.27,4,f
exp2,ULGdZ6,mental,shock,,cause,distal,1,0,1560,4.27,4,f
exp2,ULGdZ6,mental,shock,,lexical,distal,1,0,1560,4.27,4,f
exp2,ULGdZ6,mental,hurt,,cause,distal,1,0,1560,4.27,4,f
exp2,ULGdZ6,mental,hurt,,lexical,distal,1,0,1560,4.27,4,f
exp2,d5GQPD,mental,shock,,cause,distal,1,0,1170,3.2,3,m
exp2,d5GQPD,mental,shock,,lexical,proximal,0,1,1170,3.2,3,m
exp2,d5GQPD,mental,hurt,,cause,distal,1,0,1170,3.2,3,m
exp2,d5GQPD,mental,hurt,,lexical,proximal,0,1,1170,3.2,3,m
exp2,AFcL4N,physical,hurt,,cause,distal,1,0,2850,7.8,7,m
exp2,AFcL4N,physical,hurt,,lexical,proximal,0,1,2850,7.8,7,m
exp2,AFcL4N,physical,shock,,cause,distal,1,0,2850,7.8,7,m
exp2,AFcL4N,physical,shock,,lexical,proximal,0,1,2850,7.8,7,m
exp2,RAcTKY,mental,shock,,cause,proximal,0,1,3630,9.94,9,m
exp2,RAcTKY,mental,shock,,lexical,distal,1,0,3630,9.94,9,m
exp2,RAcTKY,mental,hurt,,cause,distal,1,0,3630,9.94,9,m
exp2,RAcTKY,mental,hurt,,lexical,proximal,0,1,3630,9.94,9,m
exp2,Q3ENAN,physical,hurt,,cause,proximal,0,1,1320,3.61,3,m
exp2,Q3ENAN,physical,hurt,,lexical,distal,1,0,1320,3.61,3,m
exp2,Q3ENAN,physical,shock,,cause,distal,1,0,1320,3.61,3,m
exp2,Q3ENAN,physical,shock,,lexical,distal,1,0,1320,3.61,3,m
exp2,4U4JZF,mental,shock,,cause,distal,1,0,2880,7.89,7,m
exp2,4U4JZF,mental,shock,,lexical,proximal,0,1,2880,7.89,7,m
exp2,4U4JZF,mental,hurt,,cause,distal,1,0,2880,7.89,7,m
exp2,4U4JZF,mental,hurt,,lexical,proximal,0,1,2880,7.89,7,m
exp2,53dNVC,physical,hurt,,cause,distal,1,0,2910,7.97,7,f
exp2,53dNVC,physical,hurt,,lexical,proximal,0,1,2910,7.97,7,f
exp2,53dNVC,physical,shock,,cause,distal,1,0,2910,7.97,7,f
exp2,53dNVC,physical,shock,,lexical,proximal,0,1,2910,7.97,7,f
exp2,H57EAF,physical,hurt,,cause,distal,1,0,3300,9.03,9,f
exp2,H57EAF,physical,hurt,,lexical,proximal,0,1,3300,9.03,9,f
exp2,H57EAF,physical,shock,,cause,distal,1,0,3300,9.03,9,f
exp2,H57EAF,physical,shock,,lexical,proximal,0,1,3300,9.03,9,f
exp2,ZR4XNN,physical,hurt,,lexical,proximal,0,1,3420,9.36,9,m
exp2,ZR4XNN,physical,hurt,,cause,distal,1,0,3420,9.36,9,m
exp2,ZR4XNN,physical,shock,,lexical,proximal,0,1,3420,9.36,9,m
exp2,ZR4XNN,physical,shock,,cause,distal,1,0,3420,9.36,9,m
exp2,7BMTAB,mental,shock,,cause,proximal,0,1,2190,6.0,5,f
exp2,7BMTAB,mental,shock,,lexical,distal,1,0,2190,6.0,5,f
exp2,7BMTAB,mental,hurt,,cause,proximal,0,1,2190,6.0,5,f
exp2,7BMTAB,mental,hurt,,lexical,distal,1,0,2190,6.0,5,f
exp2,6QD7W6,mental,hurt,,lexical,distal,1,0,3510,9.61,9,f
exp2,6QD7W6,mental,hurt,,cause,proximal,0,1,3510,9.61,9,f
exp2,6QD7W6,mental,shock,,lexical,distal,1,0,3510,9.61,9,f
exp2,6QD7W6,mental,shock,,cause,proximal,0,1,3510,9.61,9,f
exp2,TPXc5K,mental,shock,,cause,proximal,0,1,1740,4.76,4,m
exp2,TPXc5K,mental,shock,,lexical,proximal,0,1,1740,4.76,4,m
exp2,TPXc5K,mental,hurt,,cause,proximal,0,1,1740,4.76,4,m
exp2,TPXc5K,mental,hurt,,lexical,proximal,0,1,1740,4.76,4,m
exp2,d6SEdF,mental,hurt,,lexical,distal,1,0,2460,6.74,6,m
exp2,d6SEdF,mental,hurt,,cause,distal,1,0,2460,6.74,6,m
exp2,d6SEdF,mental,shock,,lexical,distal,1,0,2460,6.74,6,m
exp2,d6SEdF,mental,shock,,cause,distal,1,0,2460,6.74,6,m
exp2,3DX3TZ,physical,shock,,lexical,proximal,0,1,3000,8.21,8,f
exp2,3DX3TZ,physical,shock,,cause,distal,1,0,3000,8.21,8,f
exp2,3DX3TZ,physical,hurt,,lexical,proximal,0,1,3000,8.21,8,f
exp2,3DX3TZ,physical,hurt,,cause,distal,1,0,3000,8.21,8,f
exp2,BEWALH,physical,shock,,lexical,proximal,0,1,1200,3.29,3,f
exp2,BEWALH,physical,shock,,cause,proximal,0,1,1200,3.29,3,f
exp2,BEWALH,physical,hurt,,lexical,proximal,0,1,1200,3.29,3,f
exp2,BEWALH,physical,hurt,,cause,distal,1,0,1200,3.29,3,f
exp2,CJVDFB,physical,hurt,,cause,proximal,0,1,1260,3.45,3,m
exp2,CJVDFB,physical,hurt,,lexical,proximal,0,1,1260,3.45,3,m
exp2,CJVDFB,physical,shock,,cause,proximal,0,1,1260,3.45,3,m
exp2,CJVDFB,physical,shock,,lexical,proximal,0,1,1260,3.45,3,m
exp2,ddNFYM,physical,shock,,lexical,distal,1,0,2370,6.49,6,m
exp2,ddNFYM,physical,shock,,cause,distal,1,0,2370,6.49,6,m
exp2,ddNFYM,physical,hurt,,lexical,distal,1,0,2370,6.49,6,m
exp2,ddNFYM,physical,hurt,,cause,distal,1,0,2370,6.49,6,m
exp2,4PY6Z5,mental,shock,,lexical,distal,1,0,2610,7.15,7,m
exp2,4PY6Z5,mental,shock,,cause,distal,1,0,2610,7.15,7,m
exp2,4PY6Z5,mental,hurt,,lexical,distal,1,0,2610,7.15,7,m
exp2,4PY6Z5,mental,hurt,,cause,distal,1,0,2610,7.15,7,m
exp2,MSGLYL,mental,hurt,,cause,distal,1,0,1380,3.78,3,f
exp2,MSGLYL,mental,hurt,,lexical,distal,1,0,1380,3.78,3,f
exp2,MSGLYL,mental,shock,,cause,distal,1,0,1380,3.78,3,f
exp2,MSGLYL,mental,shock,,lexical,distal,1,0,1380,3.78,3,f
exp2,3LQAPd,mental,shock,,lexical,proximal,0,1,2670,7.31,7,m
exp2,3LQAPd,mental,shock,,cause,distal,1,0,2670,7.31,7,m
exp2,3LQAPd,mental,hurt,,lexical,proximal,0,1,2670,7.31,7,m
exp2,3LQAPd,mental,hurt,,cause,distal,1,0,2670,7.31,7,m
exp2,Vc4Y7P,physical,hurt,,cause,proximal,0,1,1620,4.44,4,m
exp2,Vc4Y7P,physical,hurt,,lexical,proximal,0,1,1620,4.44,4,m
exp2,Vc4Y7P,physical,shock,,cause,proximal,0,1,1620,4.44,4,m
exp2,Vc4Y7P,physical,shock,,lexical,proximal,0,1,1620,4.44,4,m
exp2,DY5dFT,physical,shock,,lexical,proximal,0,1,1410,3.86,3,f
exp2,DY5dFT,physical,shock,,cause,proximal,0,1,1410,3.86,3,f
exp2,DY5dFT,physical,hurt,,lexical,proximal,0,1,1410,3.86,3,f
exp2,DY5dFT,physical,hurt,,cause,proximal,0,1,1410,3.86,3,f
exp2,P3dCVK,mental,hurt,,cause,distal,1,0,1320,3.61,3,f
exp2,P3dCVK,mental,hurt,,lexical,proximal,0,1,1320,3.61,3,f
exp2,P3dCVK,mental,shock,,cause,distal,1,0,1320,3.61,3,f
exp2,P3dCVK,mental,shock,,lexical,proximal,0,1,1320,3.61,3,f
exp2,37ALKK,mental,hurt,,lexical,distal,1,0,2340,6.41,6,m
exp2,37ALKK,mental,hurt,,cause,distal,1,0,2340,6.41,6,m
exp2,37ALKK,mental,shock,,lexical,distal,1,0,2340,6.41,6,m
exp2,37ALKK,mental,shock,,cause,distal,1,0,2340,6.41,6,m
exp2,C2X4BD,physical,hurt,,lexical,proximal,0,1,1530,4.19,4,m
exp2,C2X4BD,physical,hurt,,cause,proximal,0,1,1530,4.19,4,m
exp2,C2X4BD,physical,shock,,lexical,proximal,0,1,1530,4.19,4,m
exp2,C2X4BD,physical,shock,,cause,proximal,0,1,1530,4.19,4,m
exp2,KTS5Dd,mental,hurt,,cause,distal,1,0,2790,7.64,7,f
exp2,KTS5Dd,mental,hurt,,lexical,distal,1,0,2790,7.64,7,f
exp2,KTS5Dd,mental,shock,,cause,distal,1,0,2790,7.64,7,f
exp2,KTS5Dd,mental,shock,,lexical,distal,1,0,2790,7.64,7,f
exp2,FMVJ4D,mental,hurt,,lexical,distal,1,0,1260,3.45,3,m
exp2,FMVJ4D,mental,hurt,,cause,proximal,0,1,1260,3.45,3,m
exp2,FMVJ4D,mental,shock,,lexical,distal,1,0,1260,3.45,3,m
exp2,FMVJ4D,mental,shock,,cause,proximal,0,1,1260,3.45,3,m
exp2,XCD5G4,mental,hurt,,lexical,distal,1,0,1740,4.76,4,m
exp2,XCD5G4,mental,hurt,,cause,distal,1,0,1740,4.76,4,m
exp2,XCD5G4,mental,shock,,lexical,distal,1,0,1740,4.76,4,m
exp2,XCD5G4,mental,shock,,cause,distal,1,0,1740,4.76,4,m
exp2,FSLZCK,physical,shock,,cause,distal,1,0,3540,9.69,9,m
exp2,FSLZCK,physical,shock,,lexical,proximal,0,1,3540,9.69,9,m
exp2,FSLZCK,physical,hurt,,cause,distal,1,0,3540,9.69,9,m
exp2,FSLZCK,physical,hurt,,lexical,proximal,0,1,3540,9.69,9,m
exp2,dd4VBZ,mental,shock,,cause,proximal,0,1,1980,5.42,5,m
exp2,dd4VBZ,mental,shock,,lexical,proximal,0,1,1980,5.42,5,m
exp2,dd4VBZ,mental,hurt,,cause,proximal,0,1,1980,5.42,5,m
exp2,dd4VBZ,mental,hurt,,lexical,proximal,0,1,1980,5.42,5,m
exp2,ADHPT4,mental,shock,,cause,proximal,0,1,2760,7.56,7,f
exp2,ADHPT4,mental,shock,,lexical,distal,1,0,2760,7.56,7,f
exp2,ADHPT4,mental,hurt,,cause,distal,1,0,2760,7.56,7,f
exp2,ADHPT4,mental,hurt,,lexical,distal,1,0,2760,7.56,7,f
exp2,SRDSdF,mental,hurt,,cause,distal,1,0,1620,4.44,4,f
exp2,SRDSdF,mental,hurt,,lexical,distal,1,0,1620,4.44,4,f
exp2,SRDSdF,mental,shock,,cause,distal,1,0,1620,4.44,4,f
exp2,SRDSdF,mental,shock,,lexical,distal,1,0,1620,4.44,4,f
exp2,JF5FXZ,physical,shock,,lexical,distal,1,0,1200,3.29,3,f
exp2,JF5FXZ,physical,shock,,cause,distal,1,0,1200,3.29,3,f
exp2,JF5FXZ,physical,hurt,,lexical,proximal,0,1,1200,3.29,3,f
exp2,JF5FXZ,physical,hurt,,cause,proximal,0,1,1200,3.29,3,f
exp2,BVHFd5,physical,hurt,,lexical,proximal,0,1,1680,4.6,4,f
exp2,BVHFd5,physical,hurt,,cause,proximal,0,1,1680,4.6,4,f
exp2,BVHFd5,physical,shock,,lexical,proximal,0,1,1680,4.6,4,f
exp2,BVHFd5,physical,shock,,cause,proximal,0,1,1680,4.6,4,f
exp2,NBAWPF,mental,hurt,,lexical,proximal,0,1,1260,3.45,3,m
exp2,NBAWPF,mental,hurt,,cause,distal,1,0,1260,3.45,3,m
exp2,NBAWPF,mental,shock,,lexical,proximal,0,1,1260,3.45,3,m
exp2,NBAWPF,mental,shock,,cause,distal,1,0,1260,3.45,3,m
exp2,HMSZCK,physical,shock,,lexical,proximal,0,1,1770,4.85,4,m
exp2,HMSZCK,physical,shock,,cause,proximal,0,1,1770,4.85,4,m
exp2,HMSZCK,physical,hurt,,lexical,proximal,0,1,1770,4.85,4,m
